sales,quantity,profit,label
38256.0,3,4782.0,1
40.24,5,13078.0,1
29925.0,5,-21945.0,1
148704.0,6,46.47,1
55.92,10,16776.0,1
12.96,2,62208.0,1
25176.0,3,-333582.0,1
5584.0,2,-16752.0,1
1297368.0,9,973026.0,1
264.32,2,19824.0,1
25.92,4,124416.0,1
22.96,7,66584.0,1
19.44,3,93312.0,1
9.54,2,4293.0,1
5.81,1,18011.0,1
5.76,2,1728.0,1
14.91,3,46221.0,1
6642.0,9,-4428.0,1
18.54,2,87138.0,1
679.96,5,220987.0,1
189576.0,1,94788.0,1
71.96,5,7196.0,1
539.92,5,47243.0,1
725344.0,4,544008.0,1
7.44,3,2604.0,1
39.48,1,110544.0,1
850.5,5,245.7,1
75.33,9,195858.0,1
325632.0,6,284928.0,1
23344.0,2,-1459.0,1
16.52,5,5369.0,1
335.72,5,1133055.0,1
251944.0,7,881804.0,1
127302.0,7,-9093.0,1
1207.84,8,3140384.0,1
12.53,1,58891.0,1
34.58,1,100282.0,1
300.98,1,872842.0,1
258.75,3,77625.0,1
59.52,3,154752.0,1
57.96,7,272412.0,1
441.96,2,1016508.0,1
68.04,6,333396.0,1
703.71,6,-938.28,1
17904.0,4,-14.92,1
11976.0,4,-91816.0,1
67.96,5,8495.0,1
892224.0,3,892224.0,1
1299.99,2,-5719956.0,1
4544.0,2,16472.0,1
1352032.0,4,84502.0,1
1548.99,9,-464697.0,1
19872.0,3,67068.0,1
119448.0,3,-134379.0,1
118.16,2,-25109.0,1
19.56,4,54768.0,1
80.96,4,291456.0,1
25.92,4,124416.0,1
106.96,2,310184.0,1
187.76,4,769816.0,1
76776.0,4,-537432.0,1
53.9,5,25872.0,1
76728.0,3,-537096.0,1
10.43,7,-182525.0,1
99.2,5,25792.0,1
15.92,5,2786.0,1
129.92,4,103936.0,1
30.4,1,13984.0,1
5399.91,9,25919568.0,0
119.1,3,34539.0,1
40.08,6,192384.0,1
59.94,3,281718.0,1
259.98,2,883932.0,1
170.98,1,324862.0,1
38.97,3,46764.0,1
154.9,5,69705.0,1
446068.0,4,0.0,1
152.94,3,412938.0,1
23472.0,3,49878.0,1
195.64,4,919508.0,1
14.94,3,70218.0,1
1687.8,4,742632.0,1
341.96,2,786508.0,1
605.88,6,151.47,1
186732.0,1,41496.0,1
3812.97,3,1906485.0,1
26424.0,9,95787.0,1
625.99,1,187797.0,1
1568.61,9,3294081.0,1
17.3,1,8304.0,1
160.0,8,62.4,1
179.94,3,503832.0,1
872.94,3,1571292.0,1
12.96,2,62208.0,1
88.8,6,44.4,1
319968.0,4,359964.0,1
167888.0,7,146902.0,1
163.96,5,594355.0,1
5232.0,4,-81096.0,1
1199.98,2,4679922.0,1
73.85,1,22155.0,1
25.71,3,66846.0,1
17.28,6,81216.0,1
526582.0,2,-526582.0,1
11.56,2,56644.0,1
209.97,3,587916.0,1
447.84,4,985248.0,1
479.97,3,1631898.0,1
8.64,3,25056.0,1
11.68,2,42048.0,1
40776.0,3,5097.0,1
13698.0,3,-95886.0,1
87.8,5,32925.0,1
77952.0,3,155904.0,1
147184.0,2,-294368.0,1
47952.0,3,161838.0,1
250.26,6,725754.0,1
40776.0,3,5097.0,1
29.6,5,9.25,1
1938.0,2,-13566.0,1
159.96,4,511872.0,1
59.52,3,154752.0,1
17.48,2,82156.0,1
13168.0,2,46088.0,1
40.74,3,12222.0,1
179886.0,1,-25698.0,1
286256.0,1,17891.0,1
24224.0,2,-48448.0,1
331536.0,3,-82884.0,1
17.52,3,63072.0,1
17856.0,4,42408.0,1
431976.0,3,-755958.0,1
291136.0,4,-254744.0,1
114848.0,4,35.89,1
10688.0,2,37408.0,1
15232.0,4,55216.0,1
12.42,3,52164.0,1
19.44,3,93312.0,1
70368.0,4,26388.0,1
12672.0,9,14256.0,1
89.95,5,43176.0,1
6.58,2,30268.0,1
94.99,1,28497.0,1
35.12,2,13.17,1
25.92,4,124416.0,1
7.96,2,37412.0,1
566.97,3,1530819.0,1
9.84,3,28536.0,1
25488.0,2,4779.0,1
7.56,6,3024.0,1
60.84,3,194688.0,1
450.04,2,585052.0,1
34.6,2,16608.0,1
467.97,3,140391.0,1
33.02,2,158496.0,1
17088.0,2,1068.0,1
3008.0,2,3384.0,1
268.24,7,93884.0,1
431.16,5,107.79,1
43.6,4,12208.0,1
154.95,3,30.99,1
15552.0,3,54432.0,1
42208.0,2,137176.0,1
10368.0,2,36288.0,1
2224.0,1,556.0,1
74.52,9,350244.0,1
17.52,3,5256.0,1
1779.9,5,373779.0,1
219.9,5,59373.0,1
7152.0,3,7152.0,1
26.72,5,9352.0,1
1039728.0,2,909762.0,1
45.96,2,13788.0,1
456588.0,2,-304392.0,1
59976.0,3,119952.0,1
6.12,3,28764.0,1
10.98,1,29646.0,1
7.86,3,36156.0,1
51.45,3,138915.0,1
37056.0,3,13896.0,1
203.92,4,550584.0,1
29.56,4,79812.0,1
8568.0,3,-145656.0,1
45248.0,2,39592.0,1
876.3,10,-292.1,1
185376.0,2,-34758.0,1
25.06,2,117782.0,1
2.89,1,-47685.0,1
7896.0,3,24675.0,1
22608.0,3,-101736.0,1
30528.0,8,9.54,1
4842.0,3,-33894.0,1
1.8,5,-2.88,1
39984.0,2,-14994.0,1
32.4,5,15876.0,1
97.88,2,48.94,1
307168.0,4,307168.0,1
26.9,5,13181.0,1
47.01,3,220947.0,1
469.99,1,1362971.0,1
207846.0,3,23094.0,1
324744.0,3,-771267.0,1
40.48,2,145728.0,1
12.0,4,4.2,1
720064.0,4,-630056.0,1
25424.0,1,-4767.0,1
2816.0,2,3168.0,1
3204.0,2,-25632.0,1
30828.0,7,-246624.0,1
47616.0,3,5952.0,1
108784.0,2,108784.0,1
4.77,1,21465.0,1
7.98,3,20748.0,1
550431.0,3,-471798.0,1
10.56,6,46464.0,1
1497666.0,2,1409568.0,1
17.52,2,-3504.0,1
113.22,3,294372.0,1
35.88,6,175812.0,1
4535976.0,3,16442913.0,0
11.84,8,56832.0,1
592.74,6,1600398.0,1
111672.0,9,69795.0,1
8.64,3,25056.0,1
149.97,3,524895.0,1
232.88,5,17466.0,1
90882.0,1,15147.0,1
508768.0,4,381576.0,1
9912.0,3,32214.0,1
63936.0,3,63936.0,1
59.52,3,154752.0,1
311976.0,3,38997.0,1
50352.0,3,176232.0,1
19136.0,2,19136.0,1
13.12,5,2132.0,1
241568.0,2,-15098.0,1
479.92,2,41993.0,1
307136.0,4,-115176.0,1
12.6,2,5796.0,1
159.98,2,575928.0,1
6.12,3,28764.0,1
1184.72,4,1066248.0,1
45.96,2,13788.0,1
58.05,3,26703.0,1
71.28,11,342144.0,1
124404.0,4,-213264.0,1
154.9,5,69705.0,1
1871.88,12,561564.0,1
16192.0,2,-68816.0,1
18936.0,3,-37872.0,1
12672.0,3,-3168.0,1
5.04,2,1764.0,1
8448.0,2,29568.0,1
20388.0,2,-530088.0,1
9.96,2,48804.0,1
320.64,4,897792.0,1
52.0,4,23.4,1
25584.0,2,89544.0,1
464.0,5,134.56,1
235.95,3,778635.0,1
39.96,4,17982.0,1
18528.0,4,-12352.0,1
17.9,2,3401.0,1
81.96,2,0.0,1
272736.0,3,-647748.0,1
18496.0,4,67048.0,1
441.92,2,49716.0,1
127764.0,6,-191646.0,1
166.44,3,798912.0,1
13.38,2,61548.0,1
24.0,2,-2.7,1
24448.0,4,88624.0,1
6.16,2,29568.0,1
915136.0,4,1029528.0,1
8.56,2,3852.0,1
97.82,2,459754.0,1
31104.0,6,112752.0,1
11176.0,1,8382.0,1
5.04,2,1764.0,1
242176.0,4,-302.72,1
337176.0,2,-1180116.0,1
13344.0,6,12008.0,1
76752.0,6,105534.0,1
102336.0,8,140712.0,1
10.32,2,3741.0,1
47.32,7,5915.0,1
23376.0,3,70128.0,1
16.72,5,3344.0,1
16192.0,1,46552.0,1
32.4,5,15552.0,1
19.89,9,53703.0,1
399.98,2,1719914.0,1
343.85,5,137.54,1
106.32,3,499704.0,1
13.92,3,4.35,1
82.4,5,40376.0,1
6.24,2,30576.0,1
447.84,8,2194416.0,1
272048.0,7,306054.0,1
1614582.0,6,-12378462.0,2
24.32,5,9.12,1
1584.0,2,4752.0,1
31984.0,1,0.0,1
14.76,5,4797.0,1
423648.0,2,476604.0,1
76.64,2,26824.0,1
4464.0,1,1674.0,1
3.96,10,-6.93,1
715.64,2,178.91,1
268704.0,3,67176.0,1
21.92,8,59184.0,1
48.72,3,7308.0,1
205666.0,2,-12098.0,1
30344.0,2,-318612.0,1
25696.0,2,19272.0,1
3404.5,5,1668205.0,1
101.34,3,81072.0,1
344372.0,4,-934724.0,1
30384.0,1,3798.0,1
22848.0,2,74256.0,1
38.62,2,108136.0,1
59.98,2,107964.0,1
174.3,3,81921.0,1
383.96,5,38396.0,1
15.57,3,-11418.0,1
22.32,4,107136.0,1
103.6,7,51.8,1
2.97,3,13365.0,1
569.99,1,170997.0,1
50.97,3,91746.0,1
298116.0,6,-42588.0,1
59.52,3,17856.0,1
230.28,3,23028.0,1
105.52,5,34294.0,1
23.36,2,11.68,1
71976.0,3,8997.0,1
8.56,2,3852.0,1
13.92,3,4872.0,1
2518.29,9,6547554.0,0
540.57,3,1405482.0,1
221056.0,8,773696.0,1
81424.0,2,-91602.0,1
134.8,10,35048.0,1
39582.0,9,-59373.0,1
44688.0,7,50274.0,1
31744.0,2,23808.0,1
40.98,5,-65568.0,1
3168.0,3,-50688.0,1
18.84,5,-35325.0,1
362.25,6,0.0,1
63552.0,6,-349536.0,1
129552.0,3,-226716.0,1
5984.0,2,2244.0,1
861.76,4,2499104.0,1
66.96,4,26784.0,1
6.24,2,30576.0,1
435168.0,4,-598356.0,1
14.9,5,6854.0,1
15.8,4,4108.0,1
72.9,5,26973.0,1
206352.0,3,51588.0,1
7992.0,1,26973.0,1
81.36,5,-19323.0,1
20232.0,8,-161856.0,1
389056.0,4,48632.0,1
20736.0,4,72576.0,1
41472.0,8,145152.0,1
33.36,4,16.68,1
90882.0,3,-1908522.0,1
15992.0,1,-29985.0,1
120784.0,1,135882.0,1
519792.0,4,-1126216.0,1
31176.0,3,-54558.0,1
10368.0,2,36288.0,1
2724.0,2,-19068.0,1
254352.0,3,0.0,1
3762.0,3,-27588.0,1
10272.0,3,3.21,1
659.97,3,197991.0,1
113.73,3,329817.0,1
5104.0,1,16588.0,1
16448.0,2,55512.0,1
81.92,4,221184.0,1
254.9,5,76.47,1
15.12,5,4914.0,1
7872.0,3,8856.0,1
8.32,5,2808.0,1
89.95,5,43176.0,1
25.2,4,11592.0,1
37.59,3,176673.0,1
14.97,1,41916.0,1
1.98,2,891.0,1
39936.0,4,-26624.0,1
18464.0,2,2308.0,1
4896.0,3,-34272.0,1
145764.0,6,-2477988.0,1
9612.0,6,-73692.0,1
199.75,5,87.89,1
1673184.0,12,209148.0,1
12.18,7,38976.0,1
57.68,4,190344.0,1
263.96,4,765484.0,1
299.94,6,1289742.0,1
25.76,7,5152.0,1
271.9,2,78851.0,1
45.84,3,155856.0,1
9.82,2,32406.0,1
93.36,12,9336.0,1
541.24,4,54124.0,1
106.32,3,499704.0,1
1323.9,5,383931.0,1
126624.0,6,411528.0,1
125944.0,7,15743.0,1
663.92,5,207475.0,1
120.0,8,13.2,1
3.29,1,14805.0,1
18.84,3,60288.0,1
60672.0,6,128928.0,1
30816.0,9,26964.0,1
52792.0,1,46193.0,1
83.9,10,20975.0,1
11.76,2,57624.0,1
4992.0,3,-129792.0,1
87.92,5,29673.0,1
657.93,5,-93.99,1
1044.0,1,-1827.0,1
210.68,2,505632.0,1
78.8,1,1576.0,1
19.99,1,67966.0,1
772.68,4,1081752.0,1
106.08,6,-9282.0,1
23076.0,3,-109611.0,1
25.92,5,9072.0,1
47952.0,3,161838.0,1
984.0,2,-1476.0,1
75384.0,9,-207306.0,1
4608.0,2,16704.0,1
37.68,6,16956.0,1
41.91,3,108966.0,1
435999.0,3,51294.0,1
388704.0,6,388704.0,1
572.58,6,343548.0,1
33.18,2,11613.0,1
63.88,4,249132.0,1
26.72,1,117568.0,1
295056.0,9,1069578.0,1
393.25,5,1297725.0,1
2214.0,3,-1476.0,1
16272.0,3,52884.0,1
706.86,7,1979208.0,1
5.97,5,-4577.0,1
21184.0,1,47664.0,1
41376.0,6,31032.0,1
17.94,3,4485.0,1
2655.0,1,-18585.0,1
892.35,5,267705.0,1
307666.0,2,289568.0,1
728.82,9,291528.0,1
41.36,5,13959.0,1
43176.0,3,151116.0,1
4.16,2,17472.0,1
61.4,5,28858.0,1
24448.0,2,88624.0,1
263.96,4,712692.0,1
359.97,3,1007916.0,1
12.96,2,62208.0,1
116.82,3,5841.0,1
276784.0,2,899548.0,1
239.97,3,863892.0,1
16.02,6,60876.0,1
454.56,5,-107958.0,1
141.42,5,-1873815.0,1
310744.0,4,-266352.0,1
12736.0,4,22288.0,1
6.47,5,-9705.0,1
13748.0,14,-226842.0,1
15224.0,2,-388212.0,1
27.42,3,93228.0,1
165.98,1,74691.0,1
75.0,3,18.0,1
134272.0,8,469952.0,1
146544.0,6,476268.0,1
131904.0,3,478152.0,1
203.88,5,20388.0,1
14301.0,7,-104874.0,1
718.64,10,-161694.0,1
61.1,5,18.33,1
28.08,3,5265.0,1
10496.0,4,11808.0,1
39.92,2,12974.0,1
77.58,9,201708.0,1
269.36,7,700336.0,1
5.76,2,28224.0,1
109.9,5,32.97,1
23.88,3,105072.0,1
26.2,4,12052.0,1
12.96,2,62208.0,1
234.95,5,32893.0,1
118.25,5,342925.0,1
4.28,1,1926.0,1
26.85,3,51015.0,1
3357.6,3,377.73,1
8.26,2,37996.0,1
2973.32,7,3344985.0,1
104.79,7,293412.0,1
775728.0,6,581796.0,1
890664.0,1,-170274.0,1
175.44,6,52632.0,1
438336.0,4,-876672.0,1
215544.0,4,-585048.0,1
55584.0,6,20844.0,1
127386.0,2,-254772.0,1
248.43,5,-17745.0,1
11648.0,4,-308672.0,1
85246.0,2,-12178.0,1
20.64,5,2322.0,1
148.02,3,414456.0,1
33.29,1,79896.0,1
204.95,5,1004255.0,1
526344.0,4,-75192.0,1
41.96,2,109096.0,1
451152.0,3,0.0,1
31504.0,11,110264.0,1
30672.0,3,9585.0,1
1079976.0,4,1259972.0,1
161568.0,2,-282744.0,1
2934.0,3,-49878.0,1
18528.0,2,44004.0,1
670752.0,3,-125766.0,1
64.96,5,-43848.0,1
41.94,2,150984.0,1
11.96,2,58604.0,1
13.12,4,38048.0,1
535.41,3,160623.0,1
72.78,3,-709605.0,1
36.84,3,173148.0,1
87.71,7,412237.0,1
5622925.0,7,-2555875.0,1
56.52,9,214776.0,1
11264.0,8,12672.0,1
284.08,10,24857.0,1
18496.0,4,67048.0,1
14.73,3,72177.0,1
186.54,3,503658.0,1
557728.0,4,69716.0,1
159968.0,4,-319936.0,1
471.9,6,155727.0,1
3.52,2,16896.0,1
49.12,4,230864.0,1
20.16,7,98784.0,1
10.68,2,50196.0,1
141.96,2,397488.0,1
32.48,2,4872.0,1
20.04,3,96192.0,1
238.0,2,38.08,1
61.96,2,27882.0,1
239372.0,2,-239372.0,1
595.0,5,95.2,1
16032.0,3,56112.0,1
199.75,5,87.89,1
227.96,2,364736.0,1
293.52,6,763152.0,1
307.98,2,893142.0,1
96.96,6,33936.0,1
117488.0,7,411208.0,1
11952.0,3,41832.0,1
512499.0,3,-30147.0,1
863128.0,7,-323673.0,1
2036.86,7,3666348.0,1
449568.0,2,-730548.0,1
108.96,3,32688.0,1
264.18,7,686868.0,1
2.88,1,14112.0,1
41904.0,6,141426.0,1
23.92,4,40664.0,1
156512.0,4,528228.0,1
128.34,6,372186.0,1
474.95,5,142485.0,1
999.98,2,449991.0,1
277.5,4,-188.7,1
1252704.0,8,-4802032.0,1
110.97,5,-240435.0,1
22608.0,3,-101736.0,1
1892.0,1,-9933.0,1
63312.0,3,205764.0,1
7824.0,1,2934.0,1
170072.0,4,-12148.0,1
62.82,9,295254.0,1
19.44,3,93312.0,1
7.38,1,36162.0,1
38.88,6,186624.0,1
187.76,4,769816.0,1
6048.0,7,-42336.0,1
98352.0,3,98352.0,1
335744.0,2,251808.0,1
8.96,2,43904.0,1
89568.0,4,-11196.0,1
71.96,5,7196.0,1
15552.0,3,54432.0,1
10.43,5,-182525.0,1
72784.0,1,-18196.0,1
67.15,5,167875.0,1
549.98,2,1429948.0,1
11.82,3,4728.0,1
4643.8,4,2229024.0,1
577764.0,2,1155528.0,1
1915155.0,1,-766062.0,1
2624.0,1,4264.0,1
1369764.0,6,-913176.0,1
294368.0,4,-588736.0,1
81568.0,2,71372.0,1
44.46,5,-17784.0,1
314088.0,3,196305.0,1
6336.0,4,-46464.0,1
10.48,1,3799.0,1
2469.0,1,-18106.0,1
3264.0,2,-22848.0,1
4344.0,3,8688.0,1
31776.0,3,-190656.0,1
4928.0,2,17248.0,1
1788.0,3,-30396.0,1
15072.0,4,-3768.0,1
12624.0,2,-25248.0,1
185.88,6,83646.0,1
12.96,2,62208.0,1
189.7,10,91056.0,1
40.99,1,200851.0,1
82.64,2,74376.0,1
31.02,2,80652.0,1
89.97,3,377874.0,1
35.97,3,97119.0,1
1266.86,7,2913778.0,1
169.45,5,423625.0,1
40.68,2,4068.0,1
3328.0,2,416.0,1
933262.0,4,-4581468.0,1
2803.92,5,0.0,1
4768.0,2,-7748.0,1
6672.0,1,2502.0,1
4448.0,2,1112.0,1
43936.0,4,60412.0,1
23744.0,2,83104.0,1
357.0,3,57.12,1
806336.0,8,50396.0,1
85.44,3,316128.0,1
344.91,3,103473.0,1
70.97,5,-191619.0,1
36784.0,2,36784.0,1
743988.0,2,-123998.0,1
11212.0,2,-16818.0,1
4712.0,2,-18848.0,1
180.98,5,-470548.0,1
60416.0,2,60416.0,1
299.99,1,89997.0,1
192.16,4,922368.0,1
242624.0,8,272952.0,1
46.74,3,11685.0,1
174.95,5,122465.0,1
100704.0,6,37764.0,1
368.91,9,1807659.0,1
8.02,1,37694.0,1
171.04,4,444704.0,1
19.44,3,93312.0,1
13092.0,4,-100372.0,1
122.94,3,30735.0,1
35448.0,7,128499.0,1
19.98,2,51948.0,1
69375.0,1,-47175.0,1
31.68,4,2772.0,1
2003168.0,4,250396.0,1
9344.0,2,31536.0,1
2563056.0,8,3132624.0,1
387136.0,4,48392.0,1
3424.0,1,2996.0,1
1085.42,7,2822092.0,1
43056.0,9,156078.0,1
3762.0,3,-27588.0,1
34.86,2,-26726.0,1
432456.0,3,324342.0,1
675.06,3,877578.0,1
65232.0,3,220158.0,1
207.0,3,25875.0,1
600.53,2,137264.0,1
59904.0,2,142272.0,1
637.44,8,135456.0,1
51756.0,3,-336414.0,1
31104.0,6,108864.0,1
47.96,5,41965.0,1
158928.0,7,417186.0,1
211248.0,6,158436.0,1
5552.0,2,-1041.0,1
2952.0,1,9963.0,1
10332.0,3,-75768.0,1
18368.0,4,59696.0,1
299.9,2,74975.0,1
26.55,9,12744.0,1
111.98,2,268752.0,1
4928.0,2,7392.0,1
11784.0,3,42717.0,1
7.98,3,20748.0,1
180.96,2,81432.0,1
1649.95,5,659.98,1
362352.0,3,45294.0,1
73584.0,2,82782.0,1
486368.0,4,364776.0,1
32.4,5,15552.0,1
41.86,7,192556.0,1
77.56,2,356776.0,1
37.17,9,11151.0,1
137352.0,3,85845.0,1
376509.0,3,-430296.0,1
62.72,4,244608.0,1
2939.93,7,7643818.0,0
512358.0,3,-146388.0,1
3488.0,2,5668.0,1
22288.0,7,39004.0,1
16032.0,3,56112.0,1
1752.0,1,1533.0,1
20992.0,8,23616.0,1
11.21,1,3363.0,1
45.04,2,4504.0,1
15624.0,2,-249984.0,1
8.74,2,22724.0,1
44.75,5,20585.0,1
61.68,5,5397.0,1
158376.0,3,138579.0,1
2864.0,4,-45824.0,1
94192.0,7,-164836.0,1
143.7,3,68976.0,1
6.48,1,31104.0,1
7.88,4,25216.0,1
11.21,1,3363.0,1
354.9,5,88725.0,1
17.94,3,87906.0,1
51.8,4,23.31,1
299.52,9,149.76,1
7.7,2,3157.0,1
23.92,4,117208.0,1
498.0,5,184.26,1
436704.0,6,-382116.0,1
32.4,5,15552.0,1
61.44,3,165888.0,1
73.36,7,198072.0,1
59.2,5,22.2,1
32952.0,3,65904.0,1
218376.0,3,-109188.0,1
31.4,5,13188.0,1
9.48,1,3792.0,1
209.5,10,58.66,1
24.3,5,10449.0,1
6.48,1,31104.0,1
32448.0,2,73008.0,1
26388.0,4,-17592.0,1
373.47,5,-112041.0,1
64.2,5,-44.94,1
8.0,2,2.8,1
186.54,3,410388.0,1
87.08,7,243824.0,1
105584.0,2,92386.0,1
217.44,6,913248.0,1
31744.0,2,3968.0,1
5432.0,2,-13.58,1
913.43,5,-169637.0,1
372144.0,3,279108.0,1
751984.0,2,845982.0,1
604768.0,4,604768.0,1
27.36,4,73872.0,1
20.56,2,96632.0,1
83.92,5,31.47,1
902712.0,3,338517.0,1
120666.0,2,21294.0,1
4984.0,1,-84728.0,1
82.26,3,337266.0,1
29.74,1,4461.0,1
87.36,6,235872.0,1
56.16,6,17.55,1
64384.0,1,8048.0,1
64784.0,1,-145764.0,1
15552.0,3,56376.0,1
223888.0,7,69965.0,1
10896.0,3,3405.0,1
84784.0,2,-201362.0,1
241.5,4,0.0,1
59.97,3,149925.0,1
13.36,2,64128.0,1
11808.0,3,41328.0,1
16.24,1,2436.0,1
77.55,5,21714.0,1
76.12,2,220748.0,1
17184.0,6,62292.0,1
11.76,2,57624.0,1
27.46,2,98856.0,1
137.94,3,358644.0,1
111.15,5,48906.0,1
901.95,3,2976435.0,1
366009.0,3,-470583.0,1
310688.0,7,1087408.0,1
7.68,5,-11.52,1
155372.0,2,-355136.0,1
10744.0,1,8058.0,1
232.4,5,78435.0,1
164646.0,3,128058.0,1
22.68,2,111132.0,1
105.52,4,485392.0,1
83.92,4,58744.0,1
141.9,5,58179.0,1
39.98,2,91954.0,1
28.91,7,8673.0,1
174.95,5,45487.0,1
110528.0,4,386848.0,1
630024.0,4,-1995076.0,1
27.86,7,91938.0,1
933408.0,4,-1733472.0,1
51.84,10,18144.0,1
165.6,3,-6.21,1
106.32,3,499704.0,1
147.92,5,46225.0,1
104.28,3,26.07,1
286.85,1,63107.0,1
66.96,4,26784.0,1
199.98,2,879912.0,1
45.0,3,4.95,1
17.9,5,8771.0,1
40.48,2,174064.0,1
2154.9,5,129294.0,1
18432.0,8,-12288.0,1
10944.0,2,9576.0,1
4.36,2,1744.0,1
62352.0,6,-109116.0,1
303.92,5,-30392.0,1
129.3,2,6465.0,1
274.2,10,112422.0,1
6048.0,4,-13608.0,1
6848.0,2,2.14,1
9.96,5,-6723.0,1
8552.0,2,-136832.0,1
45584.0,11,165242.0,1
25488.0,2,44604.0,1
136.96,4,51.36,1
49616.0,2,49616.0,1
10584.0,3,34398.0,1
84416.0,4,274352.0,1
431.94,2,-71.99,1
2043.0,1,-14982.0,1
68238.0,3,-125103.0,1
240744.0,4,-137568.0,1
35.0,4,14.7,1
210.68,2,505632.0,1
637896.0,3,-1275792.0,1
43.44,8,212856.0,1
2.22,1,666.0,1
1679.96,5,125997.0,1
344372.0,4,-934724.0,1
1554936.0,3,777468.0,1
127.88,5,-67137.0,1
222384.0,2,222384.0,1
106869.0,3,-290073.0,1
3564.0,3,-6237.0,1
25.68,3,-39804.0,1
12384.0,3,-198144.0,1
25.3,5,11891.0,1
95.94,3,9594.0,1
7.5,2,3.6,1
302376.0,3,226782.0,1
46688.0,4,-2918.0,1
17.94,3,30498.0,1
370.14,3,1443546.0,1
8928.0,2,31248.0,1
2678.94,6,2411046.0,1
387136.0,4,-145176.0,1
45408.0,2,119196.0,1
77952.0,3,-116928.0,1
3.0,1,1.05,1
9952.0,1,9952.0,1
37896.0,4,-290536.0,1
65584.0,2,237742.0,1
44784.0,1,162342.0,1
1035.8,4,269308.0,1
5.76,2,16704.0,1
19.98,2,8991.0,1
35.98,2,100744.0,1
16656.0,3,33312.0,1
20.7,2,9936.0,1
83.7,5,41013.0,1
199.8,10,71928.0,1
45.68,2,210128.0,1
110.96,2,532608.0,1
11.94,3,5.97,1
8749.95,5,2799984.0,1
36.4,8,18.2,1
18.69,7,71022.0,1
5.94,3,1188.0,1
60736.0,8,204984.0,1
479976.0,3,1619919.0,1
6.08,1,-10336.0,1
165.6,3,-6.21,1
59.52,3,154752.0,1
479.97,3,1775889.0,1
18.62,2,53998.0,1
49632.0,6,167508.0,1
97.82,2,459754.0,1
15984.0,2,11988.0,1
184752.0,3,-207846.0,1
12.96,2,62208.0,1
366744.0,4,-1100232.0,1
8856.0,9,-141696.0,1
27.96,5,8388.0,1
146352.0,3,493938.0,1
175.23,11,613305.0,1
125.99,1,314975.0,1
23.0,2,10.35,1
25584.0,2,89544.0,1
73784.0,2,-774732.0,1
20736.0,4,72576.0,1
17.52,3,82344.0,1
35.76,12,100128.0,1
3.64,2,9828.0,1
30336.0,6,-174432.0,1
12.99,1,15588.0,1
182.22,3,45555.0,1
302.94,3,181764.0,1
54992.0,14,89362.0,1
12.99,1,2598.0,1
55.86,7,27.93,1
44376.0,2,-7396.0,1
51264.0,6,76896.0,1
5193.0,3,-3462.0,1
159984.0,2,439956.0,1
54224.0,2,3389.0,1
241424.0,2,-362136.0,1
33.36,4,16.68,1
13.76,2,63296.0,1
496.86,7,24843.0,1
389.97,3,350973.0,1
9.82,2,48118.0,1
56.4,3,3384.0,1
18312.0,4,-12208.0,1
25.92,5,9072.0,1
8016.0,3,1002.0,1
479984.0,2,59998.0,1
30.84,5,96375.0,1
33568.0,2,16784.0,1
422625.0,7,0.0,1
199.98,2,839916.0,1
20.24,1,87032.0,1
39.92,4,111776.0,1
32.54,2,159446.0,1
39.0,3,17.55,1
12.6,4,6048.0,1
24.64,4,4004.0,1
6264.0,3,20358.0,1
14432.0,4,34276.0,1
719976.0,3,1349955.0,1
239.92,8,23992.0,1
1056.86,7,158529.0,1
447944.0,7,895888.0,1
150408.0,9,-338418.0,1
453576.0,3,396879.0,1
45.36,9,14742.0,1
287.88,3,35985.0,1
131.88,3,148365.0,1
2328.0,2,-7566.0,1
1454.9,5,378274.0,1
4842.0,3,-35508.0,1
220704.0,6,-82764.0,1
67176.0,3,67176.0,1
15232.0,4,55216.0,1
31104.0,6,108864.0,1
968744.0,7,3148418.0,1
222352.0,13,778232.0,1
479984.0,2,89997.0,1
10272.0,3,3.21,1
998.85,5,-199.77,1
24.56,2,115432.0,1
5.67,3,1134.0,1
14336.0,4,896.0,1
102.3,1,26598.0,1
607.52,2,972032.0,1
31.16,2,7.79,1
2.61,1,12006.0,1
10332.0,3,-59409.0,1
10368.0,2,36288.0,1
20784.0,2,-36372.0,1
66.96,5,-13392.0,1
17248.0,2,60368.0,1
11088.0,7,-81312.0,1
1287.45,5,2446155.0,1
168.1,5,43706.0,1
51968.0,2,-103936.0,1
4768.0,2,4768.0,1
7.98,3,39102.0,1
18688.0,2,7008.0,1
11664.0,3,33534.0,1
191976.0,3,383952.0,1
499168.0,4,31198.0,1
11.88,2,5346.0,1
35.44,1,166568.0,1
67136.0,4,25176.0,1
4.32,3,1512.0,1
14.94,3,70218.0,1
40.54,2,113512.0,1
7312.0,1,25592.0,1
475944.0,7,59493.0,1
30.08,2,-5264.0,1
165.6,3,-6.21,1
180.96,5,13572.0,1
23.18,2,76494.0,1
56.96,2,210752.0,1
15.56,4,40456.0,1
353568.0,2,-44196.0,1
13.96,2,67008.0,1
82.95,5,290325.0,1
39.68,2,103168.0,1
479.97,3,1775889.0,1
7.38,2,34686.0,1
14256.0,3,4455.0,1
81.98,2,401702.0,1
39624.0,3,138684.0,1
399672.0,7,-149877.0,1
65.12,4,169312.0,1
30.56,5,-19864.0,1
20768.0,2,23364.0,1
39808.0,4,39808.0,1
